"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","cr-lightbox-main-image src","a-profile href 2","a-profile-avatar src 2","a-profile-avatar 2","a-profile-name 2","a-icon-alt 2","a-size-base 4","a-size-small","a-size-base 5","a-size-medium","cr-lightbox-image-thumbnail src","a-popover-preload","a-popover-trigger href","a-section","a-size-base 6","a-button-text href","a-size-base 7","a-size-base href 2","a-size-base 8","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AHBAWUFKS5DVQ5F3SSGD2QKN7DCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Tonyia","https://www.amazon.com/gp/customer-reviews/R12LJLI1ED5NZ0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","3.0 out of 5 stars","Okay !","Reviewed in the United States on August 26, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Okay.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCJBDclaG6qRGS1vRZWrjVp44ggFPkqVY03M0ujafOF%252FAAAAAGXT2WQAAAAB%26reviewId%3DR12LJLI1ED5NZ0&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCJBDclaG6qRGS1vRZWrjVp44ggFPkqVY03M0ujafOF%2FAAAAAGXT2WQAAAAB&reviewId=R12LJLI1ED5NZ0","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHRXJKCKWEQLYZUGUCMHMRHIJPMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/736d2383-6af7-4a54-8488-44c479cd4b5c._CR0,0,428,428_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/736d2383-6af7-4a54-8488-44c479cd4b5c._CR0,0,428,428_SX48_.jpg""/>","Melissa","https://www.amazon.com/gp/customer-reviews/R327G0PYW6HXST/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Great","Reviewed in the United States on December 31, 2020","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My 4 (now 5) month old kitten LOVES these treats. I give them to him as a distraction when I leave the house because he won't turn away from them to follow me lol I love that they have omega 3's because there's no requirement for them in cat/ kitten food. I definitely recommend.","","","","","","","One person found this helpful","","Report","","","","","","Showing  comments","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhF6IzkcKvMRH8LHqmLjkSoogxxxXjK4S%252BcsI0LgWNo7TAAAAAGXT2WQAAAAB%26reviewId%3DR327G0PYW6HXST&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hF6IzkcKvMRH8LHqmLjkSoogxxxXjK4S%2BcsI0LgWNo7TAAAAAGXT2WQAAAAB&reviewId=R327G0PYW6HXST","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHCFAL3VJDDADWGPIUZ4CUXLDIGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Darla Van Duren","https://www.amazon.com/gp/customer-reviews/R3S47AH4Z820BT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","4.0 out of 5 stars","Kitty enjoyed it!","Reviewed in the United States on December 5, 2020","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I thought it would be softer. My kitty liked it so all is good","","","","","","","One person found this helpful","","Report","","","","","","Showing  comments","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPlfQgxWw3GRfge7E%252FaMVxUAztL7CJ46Hcf9aE70RIr1AAAAAGXT2WQAAAAB%26reviewId%3DR3S47AH4Z820BT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPlfQgxWw3GRfge7E%2FaMVxUAztL7CJ46Hcf9aE70RIr1AAAAAGXT2WQAAAAB&reviewId=R3S47AH4Z820BT","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEGAJKAITI6WFI5QBSWCZMQGGQUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","ZomBettie","https://www.amazon.com/gp/customer-reviews/R3FOTSNJR87S0M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Great product!","Reviewed in the United States on August 9, 2017","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Addicting treats!  My kitten loves these.  I have crate trained her with them.  As soon as I reach for the bag, she runs into her crate.  She isn't fond of a lot of healthier treats out there but these are a definite winner & I don't have to fight with her to get her into a crate like I did with my last kitty.  Makes trips to work (I'm a CVT) much easier!","","","","","","","3 people found this helpful","","Report","","","","","","Showing  comments","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOcf3qot6u0KYyxsQ009DYNtvEeyjFkizgrL8%252BqEh4McAAAAAGXT2WQAAAAB%26reviewId%3DR3FOTSNJR87S0M&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOcf3qot6u0KYyxsQ009DYNtvEeyjFkizgrL8%2BqEh4McAAAAAGXT2WQAAAAB&reviewId=R3FOTSNJR87S0M","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEAQEARPR3IDBPUZ4Z5MRCEDL3YA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/4dcf0dc7-7979-407d-9141-4193de6a3bac._CR0,0,492,492_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/4dcf0dc7-7979-407d-9141-4193de6a3bac._CR0,0,492,492_SX48_.jpg""/>","MBAB","https://www.amazon.com/gp/customer-reviews/R3OVB35UOR91NM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","My mom's kitten loves these.","Reviewed in the United States on July 7, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","The ingredients look good and the kitten loves them.","","","","","","","One person found this helpful","","Report","","","","","","Showing  comments","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDbGcJT57oD%252BHg8amLSZ8RG7ks%252B%252BNKLRIB41T%252BPWJwQKAAAAAGXT2WQAAAAB%26reviewId%3DR3OVB35UOR91NM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDbGcJT57oD%2BHg8amLSZ8RG7ks%2B%2BNKLRIB41T%2BPWJwQKAAAAAGXT2WQAAAAB&reviewId=R3OVB35UOR91NM","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFZD2XIZN6IAWT5UQ27VC2QGB3RA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/454feff7-63d7-402e-a247-7aed81c6437c._CR62,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/454feff7-63d7-402e-a247-7aed81c6437c._CR62,0,375,375_SX48_.jpg""/>","Kellyyyylynne","https://www.amazon.com/gp/customer-reviews/R2UK43ZS9CGH5Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","4.0 out of 5 stars","Kitten treats","Reviewed in the United States on February 20, 2019","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our new kitten loves these.  Perfect size for a young cat. Easy to chew and they must have good flavor she comes running for them.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMlR0mvDSY0%252BwZwc0iCb1gaUUV%252BmpgRRSc1l%252B5bqFxssAAAAAGXT2WQAAAAB%26reviewId%3DR2UK43ZS9CGH5Z&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMlR0mvDSY0%2BwZwc0iCb1gaUUV%2BmpgRRSc1l%2B5bqFxssAAAAAGXT2WQAAAAB&reviewId=R2UK43ZS9CGH5Z","",""
"https://www.amazon.com/gp/profile/amzn1.account.AF4BOJKOJSPY3534TPJJFF6CMFPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Celeste Devoll","https://www.amazon.com/gp/customer-reviews/R129EQ5VPV4YG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","2.0 out of 5 stars","My animal did not like them","Reviewed in the United States on June 26, 2021","Size: 2.5 oz (3 Pack)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B0763SQJZD/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Since I didn't taste this,  I can not speak about the flavor...I tried to give them to my 8-10 week old kittens and one of them sniffed it and proceed to dig and try to bury it.. I don't want to waste them so I tried to give them to our 6yr.old cat who loves ""almost"" any treats would not eat it either.. my dog who eats anything will pick it up chew it and spit it out ...","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMh6fsW9XUeBvF%252BNCuoTOXTrfnsifZXNaGVpckCVXohmAAAAAGXT2WcAAAAB%26reviewId%3DR129EQ5VPV4YG&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMh6fsW9XUeBvF%2BNCuoTOXTrfnsifZXNaGVpckCVXohmAAAAAGXT2WcAAAAB&reviewId=R129EQ5VPV4YG","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHAQCKQ2JDCLH6ZIES7YSP7QBTJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sarina Mokesha","https://www.amazon.com/gp/customer-reviews/R2D37SCPZ4UQVS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","1.0 out of 5 stars","Kittens and older Cat spit it out","Reviewed in the United States on July 31, 2023","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","It is rare to find a cat treat that they right out reject, but they all hate the taste of these. I foster kittens and have older cats - this is not a treat in their minds lol","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDFVG6pcKGO1EYyWCjyflJW2BN%252Fjs%252BJ8PQiyQ73ijH%252FFAAAAAGXT2WcAAAAB%26reviewId%3DR2D37SCPZ4UQVS&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDFVG6pcKGO1EYyWCjyflJW2BN%2Fjs%2BJ8PQiyQ73ijH%2FFAAAAAGXT2WcAAAAB&reviewId=R2D37SCPZ4UQVS","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEQX6QHP3IU6JO6GZF5LPBQMUCRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","J","https://www.amazon.com/gp/customer-reviews/RJZQ8TY2C35MI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Great Dog Treats!","Reviewed in the United States on January 18, 2021","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I bought this for my cat and dog since they are both the same size.  My dog loves them and they are great training treats but my cat doesn't care for them.  Apparently she is more interested in fish flavoring than chicken.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDUiDtQIRDIaEg%252FcB%252BDv3AyeXksxBD%252FUctUVO5fbj6G9AAAAAGXT2WcAAAAB%26reviewId%3DRJZQ8TY2C35MI&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDUiDtQIRDIaEg%2FcB%2BDv3AyeXksxBD%2FUctUVO5fbj6G9AAAAAGXT2WcAAAAB&reviewId=RJZQ8TY2C35MI","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEGMXA3YZIQVCQRMZVWZ7BIJ4VHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","rkeller","https://www.amazon.com/gp/customer-reviews/R2THEW91N63MFY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","My cat loves these. Her after dinner treat","Reviewed in the United States on May 30, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Use for after dinner treat. No more than 3/day per the bag","","","","","","","One person found this helpful","","Report","","","","","","Showing  comments","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNuqXym3g1tQZjh9Z4J2xzziFQ3CjR%252BWkVjSojqEZIg2AAAAAGXT2WcAAAAB%26reviewId%3DR2THEW91N63MFY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNuqXym3g1tQZjh9Z4J2xzziFQ3CjR%2BWkVjSojqEZIg2AAAAAGXT2WcAAAAB&reviewId=R2THEW91N63MFY","",""
"https://www.amazon.com/gp/profile/amzn1.account.AF3K7XJIZHANIF4VP4SFT4BRTFRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ecc86a30-1394-40d0-b5ee-fb73262ddf3b._CR0,0,1126,1126_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ecc86a30-1394-40d0-b5ee-fb73262ddf3b._CR0,0,1126,1126_SX48_.jpg""/>","Cynthia Snelling","https://www.amazon.com/gp/customer-reviews/R1STNGKE3Z9ORO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","2.0 out of 5 stars","Good value, but very dry for kittens","Reviewed in the United States on August 17, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Great deal for the price, however they are very dry (fall apart-messy), can only give 2-3 a day, my kitten eats them but leaves crumbs behind (ant’s issue), would be good if not so dry!","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhL1ElyqPGiSbTyCGz%252BhhFKKlvv0yqzyYrt3%252FQjtiu7shAAAAAGXT2WcAAAAB%26reviewId%3DR1STNGKE3Z9ORO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hL1ElyqPGiSbTyCGz%2BhhFKKlvv0yqzyYrt3%2FQjtiu7shAAAAAGXT2WcAAAAB&reviewId=R1STNGKE3Z9ORO","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGDNTLLRQKXZQDC33ZYZU7AMDT2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Michael","https://www.amazon.com/gp/customer-reviews/R276XDYU0NYH6K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","3.0 out of 5 stars","Kitten doesn't like them, foody cat does","Reviewed in the United States on August 28, 2020","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Kitten won't eat them. My friend's fat cat eats them but she eats most things. I really don't know how to rate the ""thickness"" of the product. Not sure why that's a feature.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPSPnOfjCQwAxo0RI8gYPlffqq6amM2YUcVRCKpGcFgzAAAAAGXT2WcAAAAB%26reviewId%3DR276XDYU0NYH6K&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPSPnOfjCQwAxo0RI8gYPlffqq6amM2YUcVRCKpGcFgzAAAAAGXT2WcAAAAB&reviewId=R276XDYU0NYH6K","",""
